,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,467,HTTP/1.1,GET,,https://www.instagram.com/,,10041,,,text/html; charset=utf-8,0,2964,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.232+03:00,2723,0,,2427,12,17,7,2329,258
1,,,0,,546,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/ConsumerUICommons.css/78c4a45168b0.css,,12805,,,text/css,0,349,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.577+03:00,89,-1,,-1,-1,11,4,-1,74
2,,,0,,549,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.css/fd5187a0402e.css,,13628,,,text/css,0,349,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.694+03:00,91,-1,,-1,-1,6,6,-1,78
3,,,0,,537,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/Consumer.css/225757c0e877.css,,1916,,,text/css,0,348,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.891+03:00,301,0,,232,0,1,1,152,65
4,,,0,,540,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/LandingPage.css/fcbab16f3f4c.css,,3719,,,text/css,0,348,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.899+03:00,340,0,,248,0,16,3,155,72
5,,,0,,518,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/Vendor.js/59e340c75ebf.js,,64524,,,text/javascript,0,356,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.904+03:00,520,0,,265,0,174,1,170,79
6,,,0,,517,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/en_US.js/0a264f1a805f.js,,43388,,,text/javascript,0,356,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.908+03:00,499,0,,268,0,149,6,172,75
7,,,0,,530,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/ba240dadeb8e.js,,119268,,,text/javascript,0,357,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.909+03:00,623,0,,300,0,234,3,203,84
8,,,0,,529,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/ConsumerUICommons.js/1c955dd63173.js,,36469,,,text/javascript,0,356,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.934+03:00,126,-1,,-1,-1,50,0,-1,74
9,,,0,,532,HTTP/1.1,GET,,https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/14766693951d.js,,47301,,,text/javascript,0,356,HTTP/1.1,,200,OK,157.240.1.174,2019-10-10T19:05:28.974+03:00,155,-1,,-1,-1,88,0,-1,66
