,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,493,HTTP/1.1,GET,,https://theuselessweb.com/,2122,,,text/html; charset=UTF-8,0,430,HTTP/1.1,,200,OK,134.209.226.211,2019-10-30T18:07:33.384+02:00,624,0,,468,83,2,0,406,69
1,,,0,,399,HTTP/1.1,GET,,https://theuselessweb.com/css/style.css,1176,,,text/css; charset=UTF-8,0,451,HTTP/1.1,,200,OK,134.209.226.211,2019-10-30T18:07:33.518+02:00,63,-1,,-1,-1,0,0,-1,61
2,,,0,,391,HTTP/1.1,GET,value,https://theuselessweb.com/js/uselessweb.js?v=1,1246,,,application/javascript,0,449,HTTP/1.1,,200,OK,134.209.226.211,2019-10-30T18:07:33.525+02:00,631,0,,484,81,2,2,421,61
3,,,0,,387,HTTP/1.1,GET,,https://theuselessweb.com/js/libs/utils.js,127,,,application/javascript,0,449,HTTP/1.1,,200,OK,134.209.226.211,2019-10-30T18:07:33.585+02:00,64,-1,,-1,-1,0,0,-1,63
4,,,0,,406,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js,36931,,,text/javascript; charset=UTF-8,0,893,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:33.975+02:00,603,0,,415,5,96,0,341,85
5,,,0,,411,HTTP/1.1,GET,value,https://fonts.googleapis.com/css?family=Josefin+Slab,262,,,text/css; charset=utf-8,0,657,HTTP/1.1,,200,OK,216.58.210.202,2019-10-30T18:07:34.029+02:00,681,0,,484,9,0,1,476,185
6,,,0,,405,HTTP/1.1,GET,value,https://fonts.googleapis.com/css?family=Cookie,235,,,text/css; charset=utf-8,0,657,HTTP/1.1,,200,OK,216.58.210.202,2019-10-30T18:07:34.116+02:00,821,0,,570,8,1,1,559,240
7,,,0,,436,HTTP/1.1,GET,,https://www.buymeacoffee.com/assets/img/BMC-btn-logo.svg,2031,,,image/svg+xml,0,632,HTTP/1.1,,200,OK,104.24.108.21,2019-10-30T18:07:34.233+02:00,777,0,,689,6,3,0,613,77
8,,,0,,428,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/r20191024/r20190131/show_ads_impl.js,90366,,,text/javascript; charset=UTF-8,0,896,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:34.768+02:00,208,-1,,-1,-1,111,3,-1,92
9,,,0,,382,HTTP/1.1,GET,,https://ssl.google-analytics.com/ga.js,17168,,,text/javascript,0,541,HTTP/1.1,,200,OK,172.217.169.40,2019-10-30T18:07:35.026+02:00,642,0,,547,12,13,0,476,68
10,,,0,,480,HTTP/1.1,GET,,https://fonts.gstatic.com/s/josefinslab/v10/lW-5wjwOK3Ps5GSJlNNkMalnqg6v.woff2,37264,,,font/woff2,0,519,HTTP/1.1,,200,OK,216.58.210.195,2019-10-30T18:07:35.302+02:00,1266,0,,1057,6,54,1,1049,147
11,,,0,,461,HTTP/1.1,GET,,https://fonts.gstatic.com/s/cookie/v11/syky-y18lb0tSbf9kgqS.woff2,14456,,,font/woff2,0,520,HTTP/1.1,,200,OK,216.58.210.195,2019-10-30T18:07:35.306+02:00,644,0,,488,0,46,0,482,108
12,,,0,,652,HTTP/1.1,GET,value,https://www.facebook.com/plugins/like.php?href=https%3A%2F%2Ftheuselessweb.com&width&layout=button_count&action=like&show_faces=false&share=false&height=21,15011,,,"text/html; charset=""utf-8""",0,1188,HTTP/1.1,,200,OK,31.13.90.36,2019-10-30T18:07:35.406+02:00,1255,0,,937,13,13,2,931,286
13,,,0,,419,HTTP/1.1,GET,value,https://adservice.google.co.il/adsid/integrator.js?domain=theuselessweb.com,104,,,application/javascript; charset=UTF-8,0,805,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:35.443+02:00,751,0,,666,6,0,0,597,76
14,,,0,,892,HTTP/1.1,GET,value,https://ssl.google-analytics.com/r/__utm.gif?utmwv=5.7.2&utms=1&utmn=1146379407&utmhn=theuselessweb.com&utmcs=UTF-8&utmsr=1600x900&utmvp=1017x708&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=The%20Useless%20Web&utmhid=440189429&utmr=-&utmp=%2F&utmht=1572451655452&utmac=UA-35944549-1&utmcc=__utma%3D17164284.1775443344.1572451655.1572451655.1572451655.1%3B%2B__utmz%3D17164284.1572451655.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=1888351999&utmredir=1&utmu=qAAAAAAAAAAAAAAAAAQAAAAE~,35,,,image/gif,0,466,HTTP/1.1,,200,OK,172.217.169.40,2019-10-30T18:07:35.464+02:00,76,-1,,-1,-1,0,0,-1,75
15,,,0,,417,HTTP/1.1,GET,value,https://adservice.google.com/adsid/integrator.js?domain=theuselessweb.com,104,,,application/javascript; charset=UTF-8,0,805,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:35.648+02:00,951,0,,839,34,1,0,770,75
16,,,0,,418,HTTP/1.1,GET,,https://pagead2.googlesyndication.com/pagead/js/r20191024/r20190131/rum.js,19111,,,text/javascript; charset=UTF-8,0,903,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:35.674+02:00,75,-1,,-1,-1,6,0,-1,67
17,,,0,,580,HTTP/1.1,GET,,https://googleads.g.doubleclick.net/pagead/html/r20191024/r20190131/zrt_lookup.html,7402,,,text/html; charset=UTF-8,0,895,HTTP/1.1,,200,OK,172.217.169.66,2019-10-30T18:07:35.704+02:00,365,0,,287,0,1,0,210,75
