,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,1714,HTTP/1.1,GET,,https://www.sporcle.com/,,19360,,,text/html; charset=UTF-8,0,1007,HTTP/1.1,,200,OK,13.225.249.58,2019-10-05T12:28:27.496+03:00,422,0,,159,0,0,0,129,262
1,,,0,,935,HTTP/1.1,GET,value,https://events.bouncex.net/track.gif/endpageview?pageview:url=https%253A%252F%252Fwww.sporcle.com%252F&pageview:customvariables=%7B%22interstitial_absent%22%3Atrue%2C%22quiz_completed%22%3Afalse%2C%22sporcle_orange_user%22%3Afalse%2C%22quiz_running%22%3Afalse%7D&pageview:event=beforeunload&perf:times=%7B%22startTime%22%3A1570267677441%2C%22tag%22%3A4369%2C%22init1request%22%3A5365%2C%22init1%22%3A6578%7D&mode=0&websiteid=2490&visitid=1570267660227968&deviceid=2751678206582823551&pageviewid=2&sequenceid=24&clienttimestamp=1570267707262&clientapiversion=tag3&device=d&source=web&agent=user,,42,,,image/gif,0,255,HTTP/1.1,,200,OK,35.190.62.200,2019-10-05T12:28:27.579+03:00,477,0,,265,0,0,0,230,210
2,,,1912,,539,HTTP/1.1,POST,,https://c.pub.network/c,,36,,,text/plain;charset=utf-8,0,301,HTTP/1.1,,200,OK,35.226.36.58,2019-10-05T12:28:27.912+03:00,786,0,,591,0,0,0,554,193
3,,,0,,977,HTTP/1.1,POST,value,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsv84IK714Xgr8BaF-NJ931A7QNwJuRSmQFxLuPpkOUBOyiatkSOilu6BfoBtMVYbLPeS1F9tgP6BcIh9FrQ-TmSUd8vji-p247GNityLoUdElUvrpI&sai=AMfl-YQhJsMAp00OF8Zf00e1nVi6062eJPmrCQNEGARxzS_Xv3t1TCrR8NxshXs5aAAxH8zcnlbFTkfuOuDVIdgM0LpV3NMhcVVkoJX_mmmFW0bTGaqGbFLQ5aPFgJ-6&sig=Cg0ArKJSzICKSMqes2jBEAE&cid=CAASEuRo73QKYZUx1fQ-UDzwE0bAlA&id=ampeos&o=33,5&d=728,90&ss=800,600&bs=800,600&mcvt=5620&mtos=0,0,5620,5620,5620&tos=0,0,5620,0,0&tfs=254&tls=5874&g=100&h=100&pt=365&tt=5874&rpt=365&rst=1570267701963&r=de&isd=inside&msd=inside",,42,,,image/gif,0,793,HTTP/1.1,,200,OK,172.217.23.130,2019-10-05T12:28:27.992+03:00,128,-1,,-1,-1,0,0,-1,127
4,,,0,,1233,HTTP/1.1,POST,value,https://csi.gstatic.com/csi?v=2&s=pagead&action=csi_pagead&dmc=8&puid=2~k1dcuf3c&chm=1&ctx=2&qqid=CL6qgvzmhOUCFVA64AodZ6EKhw&uet=2&met.3=118.anq~118.aq1~118.at5~118.avz~118.ayv~118.blh~118.bn3~118.bpu~118.btl~118.bwl~118.c31~118.c4o~118.c7g~118.cae_1~118.cdi~118.cgi~118.cjh~118.cn4_2~118.cq9~118.cuf~118.czs~118.d3k~118.d5g~118.d8f~118.db9~118.dea~118.dha~118.dk4~118.dmz~118.dpu~118.dsv~118.dvr~118.dym~118.e1w~118.e53~118.e7w~118.eb0~118.edx~118.eh2~118.ejw~118.emu_1~118.epw~118.esx_1~118.evv~118.eys~118.f1t~118.f4p~118.f7m~118.fbi_1~118.fdz~118.fgv~118.fk0~118.fmt~118.fqd_1~118.ft9~118.fw4~118.fz9~118.g23~118.g59~118.g83~118.gax~118.ge1~118.ggu~118.gjp~118.gms~118.gvu~118.gxu~118.h12_6~118.h3x~118.h6s&met.1=24.hfn&met.7=CBsQDSCuTDi0JQ~CCgQChgBIM9SKM9SMKhrONkYaNBScKRrgAH3lAGIAcWGA7ABAbgBAQ~CBsQARgBIM9rKM9rMJ90ONAI,,0,,,image/gif,0,440,HTTP/1.1,,204,No Content,216.58.194.163,2019-10-05T12:28:28.001+03:00,7047,0,,6681,112,0,0,6642,253
5,,,308,,467,HTTP/1.1,POST,,https://detwzgl8cvciv.cloudfront.net/cm_minder_tracking/,,84,,,text/html; charset=utf-8,0,578,HTTP/1.1,,200,OK,99.84.13.130,2019-10-05T12:28:28.056+03:00,524,0,,274,0,1,0,244,247
6,,,0,,600,HTTP/1.1,POST,value,https://csi.gstatic.com/csi?v=2&s=pagead&action=csi_pagead&dmc=8&puid=3~k1dculwp&chm=1&ctx=2&qqid=CL6qgvzmhOUCFVA64AodZ6EKhw&uet=1&met.3=119.hg9_1b&met.1=24.hhm&met.7=CBsQARgBIM9rKM9rMJ90ONAI,,0,,,image/gif,0,440,HTTP/1.1,,204,No Content,216.58.194.163,2019-10-05T12:28:28.071+03:00,694,0,,446,0,0,0,411,248
7,,,304,,467,HTTP/1.1,POST,,https://detwzgl8cvciv.cloudfront.net/cm_minder_tracking/,,84,,,text/html; charset=utf-8,0,578,HTTP/1.1,,200,OK,99.84.13.130,2019-10-05T12:28:28.076+03:00,482,0,,246,0,0,0,216,235
8,,,0,,962,HTTP/1.1,GET,value,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsuubevotO-D42-LBUslOjaFFvv7Zh1zP5NcQ10Be7KXxk92MYXeqeIuQrrYtiPQdxsiF05ZjuBlVM9J_gnT91lX0AVBpvFfo-Q2LBSBjG4&sig=Cg0ArKJSzNbjPnwxcXFTEAE&adk=1271645335&tt=356&bs=793%2C583&mtos=0,0,0,0,0&tos=0,0,0,0,0&p=5669,20,5919,320&sela=0&mcvt=0&rs=3&ht=0&mc=0&lte=0&bas=0&bac=0&met=no&avms=nio&niot_obs=53&niot_cbk=96&md=2&lm=2&rst=1570267685573&rpt=4306&isd=0&msd=0&sel=1&oseid=3&xdi=0&ps=992%2C8168&ss=800%2C600&pt=17799&bin=1&deb=1-3-3-279-118-67-360-117-0-0-0&tvt=18101&r=u&id=osdtos&vs=3&za=0-0-0&uc=118&upc=0&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191004",,42,,,image/gif,0,793,HTTP/1.1,,200,OK,172.217.23.130,2019-10-05T12:28:28.146+03:00,123,-1,,-1,-1,0,0,-1,122
9,,,0,,1180,HTTP/1.1,POST,value,https://csi.gstatic.com/csi?v=2&s=pagead&action=csi_pagead&dmc=8&puid=2~k1dcuf3i&chm=1&ctx=2&qqid=CL2qgvzmhOUCFVA64AodZ6EKhw&uet=2&met.3=118.aoc_l~118.ar8~118.auc~118.ax6~118.b01~118.bmo~118.boa~118.br0_1~118.bus~118.bxs~118.c48~118.c5v~118.c8n~118.cbk~118.cep~118.chp~118.cko~118.cob~118.crg~118.cvn~118.d0z~118.d4q~118.d6n~118.d9j_1~118.dcg~118.dfh~118.dih~118.dlb~118.do7~118.dr1~118.du2~118.dwy~118.dzt~118.e33~118.e6a~118.e93~118.ec7~118.ef4~118.ei8~118.el3~118.eo0_1~118.er3~118.eu0_3~118.ex2~118.ezz~118.f30~118.f5v~118.f8t~118.fcj_3~118.ff6~118.fi1~118.fl7~118.fo0~118.frj_1~118.fug~118.fxc~118.g0g~118.g3a~118.g6g~118.g9a~118.gc4~118.gf8~118.gi1~118.gkw~118.gnz_1~118.gx1~118.gz1~118.h29~118.h54~118.h7z&met.1=24.hj6&met.7=CBsQDSDKTDiOIg~CBsQARgBIIBsKIBsMO1zOO0H,,0,,,image/gif,0,440,HTTP/1.1,,204,No Content,216.58.194.163,2019-10-05T12:28:28.278+03:00,260,-1,,-1,-1,0,0,-1,259
