,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response._error,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,,0,,0,HTTP/1.1,CONNECT,,https://hbx.media.net,Unable to connect to host,-1,,,,0,-1,unknown,,0,,212.55.190.85,2019-10-05T12:12:16.252+03:00,81,0,,81,0,0,0,-1,0
1,,,0,,1674,HTTP/1.1,GET,,https://www.sporcle.com/,,19365,,,text/html; charset=UTF-8,0,1007,HTTP/1.1,,200,OK,13.225.249.3,2019-10-05T12:12:16.386+03:00,372,0,,144,0,24,0,115,202
2,,,0,,722,HTTP/1.1,GET,value,https://secure-assets.rubiconproject.com/utils/xapi/multi-sync.html?region=eu&endpoint=eu&p=a9eu&,,2842,,,text/html; charset=UTF-8,0,416,HTTP/1.1,,200,OK,23.44.251.120,2019-10-05T12:12:16.405+03:00,1124,0,,1075,0,0,0,1048,48
3,,,0,,0,HTTP/1.1,CONNECT,,https://aax-eu.amazon-adsystem.com,Unable to connect to host,-1,,,,0,-1,unknown,,0,,52.94.218.7,2019-10-05T12:12:15.494+03:00,1174,0,,1173,1,0,0,-1,0
4,,,0,,767,HTTP/1.1,GET,value,https://events.bouncex.net/track.gif/bid_cancel?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=900x550&request_timestamp=1570266734578&deal_id=NA&price=NA&auction_number=1&ad_unit_id=1&source=ads&campaignid=943846&agent=user&mode=0&websiteid=2490&visitid=1570266729153998&deviceid=9186655761692569357&pageviewid=1&sequenceid=4&clienttimestamp=1570266735274&clientapiversion=tag3&device=d,,42,,,image/gif,0,255,HTTP/1.1,,200,OK,35.190.62.200,2019-10-05T12:12:17.085+03:00,1876,0,,1495,183,0,0,1477,196
5,,,0,,699,HTTP/1.1,GET,value,https://sic.33across.com/session/306/6lg9r_92/jsonp?JSESSIONID=3lrux3pq-70zp3jjh-3spvoac8-jrgpr4uu&c=_jp.a3qdgj9,,49,,,application/javascript; charset=UTF-8,0,596,HTTP/1.1,,200,OK,3.85.150.36,2019-10-05T12:12:17.092+03:00,3642,0,,3404,0,0,0,3372,237
6,,,0,,768,HTTP/1.1,GET,value,https://events.bouncex.net/track.gif/bid_cancel?partner=index&partner_site_id=203905&deployment=overlay&requested_ad_units=300x600&request_timestamp=1570266734591&deal_id=NA&price=NA&auction_number=1&ad_unit_id=24&source=ads&campaignid=943846&agent=user&mode=0&websiteid=2490&visitid=1570266729153998&deviceid=9186655761692569357&pageviewid=1&sequenceid=5&clienttimestamp=1570266735275&clientapiversion=tag3&device=d,,42,,,image/gif,0,255,HTTP/1.1,,200,OK,35.190.62.200,2019-10-05T12:12:17.099+03:00,1070,0,,873,0,0,0,844,196
7,,,0,,937,HTTP/1.1,GET,value,https://events.bouncex.net/track.gif/endpageview?pageview:url=https%253A%252F%252Fwww.sporcle.com%252F&pageview:customvariables=%7B%22interstitial_absent%22%3Atrue%2C%22quiz_completed%22%3Afalse%2C%22sporcle_orange_user%22%3Afalse%2C%22quiz_running%22%3Afalse%7D&pageview:event=beforeunload&perf:times=%7B%22startTime%22%3A1570266705154%2C%22tag%22%3A16309%2C%22init1request%22%3A18171%2C%22init1%22%3A24132%7D&mode=0&websiteid=2490&visitid=1570266729153998&deviceid=9186655761692569357&pageviewid=1&sequenceid=6&clienttimestamp=1570266736031&clientapiversion=tag3&device=d&source=web&agent=user,,42,,,image/gif,0,255,HTTP/1.1,,200,OK,35.190.62.200,2019-10-05T12:12:17.286+03:00,191,-1,,-1,-1,0,0,-1,190
8,,,308,,467,HTTP/1.1,POST,,https://detwzgl8cvciv.cloudfront.net/cm_minder_tracking/,,84,,,text/html; charset=utf-8,0,578,HTTP/1.1,,200,OK,13.35.242.82,2019-10-05T12:12:17.514+03:00,525,0,,275,0,0,0,249,249
9,,,304,,467,HTTP/1.1,POST,,https://detwzgl8cvciv.cloudfront.net/cm_minder_tracking/,,84,,,text/html; charset=utf-8,0,578,HTTP/1.1,,200,OK,13.35.242.82,2019-10-05T12:12:17.519+03:00,439,0,,268,0,0,0,240,170
10,,,0,,948,HTTP/1.1,GET,value,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsvxSucyXZa_e0ar80QrS1Vg04q5PFqc6--4bgcj6o0yItjFBaiHdUtb2DSwKfWoq7IlJFd8UUrKjXZdi1x2jTTvsUcL5LeA26OFZD3DdPM&sig=Cg0ArKJSzLhBbfBj9VzSEAE&adk=1271645335&tt=-1&bs=793%2C583&mtos=0,0,0,0,0&tos=0,0,0,0,0&p=5669,20,5919,320&mcvt=0&rs=3&ht=0&mc=0&lte=0&bas=0&bac=0&met=no&avms=nio&niot_obs=117&niot_cbk=341&md=2&lm=2&rst=1570266719292&rpt=2050&isd=0&msd=0&oseid=3&xdi=0&ps=992%2C8164&ss=800%2C600&pt=-1&bin=1&deb=1-4-4-417-109-128-424-107-0-0-0&tvt=15988&r=u&id=osdtos&vs=3&za=0-0-0&uc=108&upc=1&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191004",,42,,,image/gif,0,793,HTTP/1.1,,200,OK,172.217.23.98,2019-10-05T12:12:17.565+03:00,308,0,,184,0,0,0,135,123
11,,,0,,947,HTTP/1.1,GET,value,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjssvhkBdpTGd6KI3CU5OiAyZ9qfTjzCevIh6n77NUXFznBNKzxhfFzqEGqRV7fHRfjK53ZOCTGNoetNCcTgXYRW6_vk2RT4m1DIuub9thew&sig=Cg0ArKJSzJvmJwYeDhjPEAE&adk=1318988201&tt=-1&bs=793%2C583&mtos=0,0,0,0,0&tos=0,0,0,0,0&p=983,640,1233,940&mcvt=0&rs=3&ht=0&mc=0&lte=0&bas=0&bac=0&met=no&avms=nio&niot_obs=74&niot_cbk=338&md=2&lm=2&rst=1570266719292&rpt=2045&isd=0&msd=0&oseid=3&xdi=0&ps=992%2C8164&ss=800%2C600&pt=-1&bin=1&deb=1-4-4-417-109-128-424-107-0-0-0&tvt=15988&r=u&id=osdtos&vs=3&za=0-0-0&uc=109&upc=1&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191004",,42,,,image/gif,0,793,HTTP/1.1,,200,OK,172.217.23.98,2019-10-05T12:12:17.574+03:00,316,0,,191,0,0,0,134,124
12,,,0,,948,HTTP/1.1,GET,value,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjstYSwZTD8wMkxFdS_HeIXmZXoRgr1Wr-FXH1Twg_yqObyt7n2CAQ-H15ZtRzK5o0VLZfK0UqCCLa9qZSJlnJYpl9NzWA7NEaR77Mm-JyTc&sig=Cg0ArKJSzGr8i5i3yoY6EAE&adk=3395509772&tt=-1&bs=793%2C583&mtos=0,0,0,0,0&tos=0,0,0,0,0&p=4796,640,5046,940&mcvt=0&rs=3&ht=0&mc=0&lte=0&bas=0&bac=0&met=no&avms=nio&niot_obs=73&niot_cbk=336&md=2&lm=2&rst=1570266719249&rpt=2182&isd=0&msd=0&oseid=3&xdi=0&ps=992%2C8164&ss=800%2C600&pt=-1&bin=1&deb=1-4-4-417-109-128-424-107-0-0-0&tvt=15988&r=u&id=osdtos&vs=3&za=0-0-0&uc=109&upc=1&tgt=DIV&cl=1&cec=1&clc=1&cac=1&cd=0x0&itpl=19&v=20191004",,42,,,image/gif,0,793,HTTP/1.1,,200,OK,172.217.23.98,2019-10-05T12:12:17.829+03:00,108,-1,,-1,-1,0,0,-1,107
13,,,0,,494,HTTP/1.1,GET,,https://tag.bounceexchange.com/2490/i.js,,0,,,,0,119,HTTP/1.1,,304,Not Modified,35.190.92.63,2019-10-05T12:12:18.081+03:00,336,0,,241,0,0,0,223,94
14,,,336,,456,HTTP/1.1,POST,,https://detwzgl8cvciv.cloudfront.net/cm_minder_tracking/,,84,,,text/html; charset=utf-8,0,578,HTTP/1.1,,200,OK,13.35.242.82,2019-10-05T12:12:18.081+03:00,437,0,,267,0,0,0,232,169
15,,,0,,702,HTTP/1.1,GET,value,https://www.google-analytics.com/collect?v=1&_v=j79&a=8570869&t=pageview&_s=1&dl=https%3A%2F%2Fwww.sporcle.com%2F&ul=en-us&de=UTF-8&dt=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&sd=24-bit&sr=800x600&vp=793x583&je=0&_u=AACAAEAB~&jid=&gjid=&cid=473734320.1570266712&tid=UA-3065665-1&_gid=1837323411.1570266712&z=827233922,,35,,,image/gif,0,480,HTTP/1.1,,200,OK,216.58.206.14,2019-10-05T12:12:18.376+03:00,251,0,,167,0,0,0,135,83
16,,,0,,705,HTTP/1.1,GET,value,https://www.google-analytics.com/collect?v=1&_v=j79&a=8570869&t=pageview&_s=1&dl=https%3A%2F%2Fwww.sporcle.com%2F&ul=en-us&de=UTF-8&dt=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&sd=24-bit&sr=800x600&vp=793x583&je=0&_u=AACAAEAB~&jid=&gjid=&cid=473734320.1570266712&tid=UA-136782910-1&_gid=1837323411.1570266712&z=1697783037,,35,,,image/gif,0,480,HTTP/1.1,,200,OK,216.58.206.14,2019-10-05T12:12:18.377+03:00,255,0,,171,0,0,0,139,83
17,,,0,,508,HTTP/1.1,GET,value,https://jadserve.postrelease.com/t?ntv_url=https%3A%2F%2Fwww.sporcle.com%2F&ntv_mvi&ntv_fpc=201de002-1e0d-4f67-950a-f3df2274f362,,794,,,text/javascript;charset=UTF-8,0,748,HTTP/1.1,,200,,54.241.217.8,2019-10-05T12:12:18.389+03:00,684,0,,449,0,0,0,419,234
18,,,0,,535,HTTP/1.1,GET,,https://script.crazyegg.com/pages/scripts/0011/9717.js,,0,,,,0,663,HTTP/1.1,,304,Not Modified,104.19.148.8,2019-10-05T12:12:18.507+03:00,341,0,,225,0,0,0,140,115
19,,,1242,,1766,HTTP/1.1,POST,,https://www.sporcle.com/includes/ajaxqueue.php,,14562,,,application/json,0,684,HTTP/1.1,,200,OK,13.225.249.3,2019-10-05T12:12:18.768+03:00,595,-1,,-1,-1,0,0,-1,594
20,,,0,,0,HTTP/1.1,CONNECT,,https://px.powerlinks.com,Unable to resolve host: px.powerlinks.com:443,-1,,,,0,-1,unknown,,0,,,2019-10-05T12:12:18.956+03:00,27,0,,-1,27,0,0,-1,0
21,,,0,,513,HTTP/1.1,GET,,https://sc.tynt.com/script/sc/dv3UEm-Yir5lQMacwqm_6l.js,,0,,,,0,705,HTTP/1.1,,304,Not Modified,104.16.87.26,2019-10-05T12:12:18.991+03:00,260,0,,165,0,0,0,129,94
22,,,0,,389,HTTP/1.1,GET,value,https://adservice.google.co.il/adsid/integrator.js?domain=www.sporcle.com,,104,,,application/javascript; charset=UTF-8,0,805,HTTP/1.1,,200,OK,172.217.23.162,2019-10-05T12:12:19.118+03:00,273,0,,175,0,0,0,144,97
23,,,0,,505,HTTP/1.1,GET,,https://s.ntv.io/safeiframe/trp.html,,374,,,text/html,0,519,HTTP/1.1,,200,OK,212.55.190.81,2019-10-05T12:12:19.129+03:00,205,0,,98,72,0,0,70,33
24,,,0,,727,HTTP/1.1,GET,value,https://ic.tynt.com/b/p?id=dv3UEm-Yir5lQMacwqm_6l&lm=0&ts=1570266738792&dn=TI&iso=0&img=https%3A%2F%2Fdnlzsmybcpo0z.cloudfront.net%2Fimages%2Fbig%2Fdefault.jpg%3Fv%3D10104&t=Sporcle%20%E2%80%93%20World%E2%80%99s%20Largest%20Trivia%20Quiz%20Website&cu=https%3A%2F%2Fwww.sporcle.com%2F,,35,,,image/gif,0,409,HTTP/1.1,,200,OK,208.100.17.184,2019-10-05T12:12:19.161+03:00,537,0,,334,0,0,0,298,203
25,,,0,,478,HTTP/1.1,GET,value,https://x.bidswitch.net/sync?ssp=nativo,,0,,,,0,367,HTTP/1.1,//pr-bh.ybp.yahoo.com/sync/iponweb?bidswitch_ssp_id=nativo&ssp_user_id=5037a2b0-f20d-4121-a4d2-2587042253b5,302,Moved Temporarily,18.185.46.209,2019-10-05T12:12:19.174+03:00,261,0,,167,0,0,0,139,93
26,,,0,,1787,HTTP/1.1,GET,value,https://as-sec.casalemedia.com/cygnus?s=171611&v=7.2&r=%7B%22id%22%3A%223780de77a76a2aa%22%2C%22imp%22%3A%5B%7B%22id%22%3A%2238cda16ecc84149%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22171611%22%2C%22sid%22%3A%22300x250%22%7D%7D%2C%7B%22id%22%3A%22393d97f4e1d196%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A600%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22171611%22%2C%22sid%22%3A%22300x600%22%7D%7D%2C%7B%22id%22%3A%22402c3f93b812e3%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22171611%22%2C%22sid%22%3A%22300x250%22%7D%7D%2C%7B%22id%22%3A%224175f346c8b6529%22%2C%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22171612%22%2C%22sid%22%3A%22300x250%22%7D%7D%2C%7B%22id%22%3A%2242e38e2b7485a5f%22%2C%22banner%22%3A%7B%22w%22%3A728%2C%22h%22%3A90%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22siteID%22%3A%22157545%22%2C%22sid%22%3A%22728x90%22%7D%7D%5D%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.sporcle.com%2F%22%2C%22ref%22%3A%22%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%7D%2C%22regs%22%3A%7B%22ext%22%3A%7B%22gdpr%22%3A0%7D%7D%2C%22user%22%3A%7B%22ext%22%3A%7B%22consent%22%3A%22%22%7D%7D%7D&ac=j&sd=1&,,45,,,application/json,0,962,HTTP/1.1,,200,OK,212.55.189.217,2019-10-05T12:12:19.225+03:00,264,0,,85,0,0,0,64,178
27,,,1128,,517,HTTP/1.1,POST,,https://ib.adnxs.com/ut/v3/prebid,,477,,,application/json; charset=utf-8,0,1050,HTTP/1.1,,200,OK,185.33.223.204,2019-10-05T12:12:19.247+03:00,431,0,,166,0,0,0,126,264
28,,,1124,,517,HTTP/1.1,POST,,https://ib.adnxs.com/ut/v3/prebid,,483,,,application/json; charset=utf-8,0,1050,HTTP/1.1,,200,OK,185.33.223.204,2019-10-05T12:12:19.249+03:00,349,0,,174,0,0,0,126,174
29,,,536,,492,HTTP/1.1,POST,value,https://ap.lijit.com/rtb/bid?src=prebid_prebid_1.32.0,,50,,,application/json,0,551,HTTP/1.1,,200,OK,216.52.2.19,2019-10-05T12:12:19.252+03:00,289,0,,175,0,0,0,128,112
30,,,663,,789,HTTP/1.1,POST,,https://dmx.districtm.io/b/v1,,0,,,,0,544,HTTP/1.1,,204,No Content,104.16.190.66,2019-10-05T12:12:19.286+03:00,269,0,,152,0,0,0,128,116
31,,,0,,477,HTTP/1.1,GET,value,http://www.drivemeinsane.com/cgi-bin/newgetmesgxml2.cgi?instance=1858713948&RANDOM=.0.7743187616556257,,0,,,text/html;charset=UTF-8,0,148,HTTP/1.1,,200,OK,50.23.33.202,2019-10-05T12:12:19.344+03:00,208,-1,,-1,-1,0,0,-1,207
32,,,336,,430,HTTP/1.1,POST,,https://qcx.quantserve.com:8443/qchb,,89,,,application/json,0,234,HTTP/1.1,,200,OK,91.228.72.9,2019-10-05T12:12:19.425+03:00,428,0,,328,0,0,0,297,99
33,,,309,,430,HTTP/1.1,POST,,https://qcx.quantserve.com:8443/qchb,,89,,,application/json,0,234,HTTP/1.1,,200,OK,91.228.72.9,2019-10-05T12:12:19.430+03:00,418,0,,318,0,0,0,291,99
34,,,0,,899,HTTP/1.1,GET,value,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&alt_size_ids=10&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=eae1a262-0dfd-4613-9265-33b7005a371b&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.6235316412740572,,304,,,application/json,0,429,HTTP/1.1,,200,OK,69.173.144.142,2019-10-05T12:12:19.431+03:00,464,0,,343,0,0,0,308,121
35,,,0,,883,HTTP/1.1,GET,value,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=16924&site_id=151312&zone_id=1319448&size_id=15&p_pos=unknown&rf=https%3A%2F%2Fwww.sporcle.com%2F&tk_flint=pbjs_lite_v1.32.0&x_source.tid=89feeff3-cf49-4486-8a37-92dfbc2c0f9e&p_screen_res=800x600&rp_floor=0.01&rp_secure=1&slots=1&rand=0.9277661146601621,,284,,,application/json,0,429,HTTP/1.1,,200,OK,69.173.144.142,2019-10-05T12:12:19.432+03:00,467,0,,350,0,0,0,314,116
36,,,331,,490,HTTP/1.1,POST,,https://ssc.33across.com/api/v1/hb,,132,,,application/json; charset=utf-8,0,374,HTTP/1.1,,200,OK,208.100.17.177,2019-10-05T12:12:19.433+03:00,526,0,,348,0,0,0,317,178
37,,,1124,,517,HTTP/1.1,POST,,https://ib.adnxs.com/ut/v3/prebid,,487,,,application/json; charset=utf-8,0,1049,HTTP/1.1,,200,OK,185.33.223.204,2019-10-05T12:12:19.440+03:00,114,-1,,-1,-1,0,0,-1,114
38,,,304,,490,HTTP/1.1,POST,,https://ssc.33across.com/api/v1/hb,,132,,,application/json; charset=utf-8,0,374,HTTP/1.1,,200,OK,208.100.17.177,2019-10-05T12:12:19.443+03:00,551,0,,376,0,0,0,343,174
