,comment,pageref,request.bodySize,request.comment,request.headersSize,request.httpVersion,request.method,request.queryString.name,request.url,response.bodySize,response.comment,response.content.comment,response.content.mimeType,response.content.size,response.headersSize,response.httpVersion,response.redirectURL,response.status,response.statusText,serverIPAddress,startedDateTime,time,timings.blocked,timings.comment,timings.connect,timings.dns,timings.receive,timings.send,timings.ssl,timings.wait
0,,har_a0,9932,,897,HTTP/1.1,POST,,https://www.facebook.com/ajax/bz,0,,,"text/html; charset=""utf-8""",0,1391,HTTP/1.1,,200,OK,157.240.20.35,2020-03-15T18:06:24.603+02:00,191,-1,,-1,-1,0,0,-1,190
1,,har_a0,0,,725,HTTP/1.1,GET,value,https://www.google.co.il/pagead/1p-user-list/995153884/?value=1.00&currency_code=USD&label=OfKoCPXz2VwQ3K_D2gM&guid=ON&script=0&is_vtc=1&random=1280209383&ipr=y,42,,,image/gif,0,664,HTTP/1.1,,200,OK,216.58.213.3,2020-03-15T18:06:24.653+02:00,114,-1,,-1,-1,0,0,-1,113
2,,har_a0,0,,486,HTTP/1.1,GET,value,https://static.xx.fbcdn.net/rsrc.php/v3idPF4/yU/l/en_US/F1TzVswuweY.js?_nc_x=e6UK2kDhpa3,7918,,,application/x-javascript; charset=utf-8,0,627,HTTP/1.1,,200,OK,157.240.20.19,2020-03-15T18:06:24.888+02:00,107,-1,,-1,-1,2,0,-1,105
3,,har_a0,0,,498,HTTP/1.1,GET,value,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/aXn90Knkl1N.css?_nc_x=e6UK2kDhpa3",201,,,text/css; charset=utf-8,0,610,HTTP/1.1,,200,OK,157.240.20.19,2020-03-15T18:06:24.895+02:00,100,-1,,-1,-1,0,0,-1,100
4,,har_a0,0,,1340,HTTP/1.1,GET,value,https://www.facebook.com/typeahead/search/facebar/bootload/?placeholder_id=u_0_8&fb_dtsg_ag=AQwmb43ls7WjH4ypcdYb77FjvVHJix6_cE_cymh9Zb2-og%3AAQxa3H0Wu26x-xPXOiAadg10HBdsRBjy-GcNqDBNqD4Wiw&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o72cw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-0CEsxe0IUhwIUa85ufz81sbAy85iawnEO68pwAwhVEW5AbxS2218wf62WE9EjwtUy2KfxW683EwUw8K&__csr=&__req=9&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001841903&__s=5lohrt%3Aseaaur%3Aai5ynb&__hsi=6804466776792131090-0&__comet_req=0&jazoest=27938&__spin_r=1001841903&__spin_b=trunk&__spin_t=1584288376,88900,,,application/x-javascript; charset=utf-8,0,573,HTTP/1.1,,200,OK,157.240.20.35,2020-03-15T18:06:24.924+02:00,986,-1,,-1,-1,110,0,-1,875
5,,har_a0,0,,1458,HTTP/1.1,GET,value,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade%2CAnimation%2CRequestsJewel%2CChatSidebarDropdown.react%2CChatSidebarComposeLink.react%2CChatSidebarGroupCreateButtonReactComponent&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWwWhE98nwgUaofUvGbwSwIK7EiwXwk8S2S4o72cw9m4E9ohwoU8U5S0IpU2_CxS326U6O11x-0CEsxe0IUhwIUa85ufz81sbAy85iawnEO68pwAwhVEW5AbxS2218wf62WE9EjwtUy2KfxW683EwUw8K&__csr=&__req=a&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001841903&__s=5lohrt%3Aseaaur%3Aai5ynb&__hsi=6804466776792131090-0&__comet_req=0&fb_dtsg_ag=AQwmb43ls7WjH4ypcdYb77FjvVHJix6_cE_cymh9Zb2-og%3AAQxa3H0Wu26x-xPXOiAadg10HBdsRBjy-GcNqDBNqD4Wiw&jazoest=27938&__spin_r=1001841903&__spin_b=trunk&__spin_t=1584288376,6623,,,text/javascript; charset=utf-8,0,1241,HTTP/1.1,,200,OK,157.240.20.35,2020-03-15T18:06:24.927+02:00,143,-1,,-1,-1,0,0,-1,143
6,,har_a0,0,,766,HTTP/1.1,GET,,https://www.facebook.com/data/manifest/,138,,,application/json,0,1227,HTTP/1.1,,200,OK,157.240.20.35,2020-03-15T18:06:24.932+02:00,328,-1,,-1,-1,0,0,-1,328
7,,har_a0,0,,849,HTTP/1.1,GET,value,https://edge-chat.facebook.com/chat?region=lla&sid=5045019975090175,0,,,,0,119,HTTP/1.1,,400,Bad Request,157.240.20.15,2020-03-15T18:06:24.973+02:00,275,0,,155,0,0,0,129,119
8,,har_a0,2387,,897,HTTP/1.1,POST,,https://www.facebook.com/ajax/bz,0,,,"text/html; charset=""utf-8""",0,1391,HTTP/1.1,,200,OK,157.240.20.35,2020-03-15T18:06:25.111+02:00,138,-1,,-1,-1,0,0,-1,138
9,,har_a0,0,,523,HTTP/1.1,GET,,https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/LKlw6VPi061.png,6100,,,image/png,0,552,HTTP/1.1,,200,OK,157.240.20.19,2020-03-15T18:06:25.116+02:00,110,-1,,-1,-1,0,0,-1,110
