,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.connect,timings.receive,timings.blocked,timings.dns,timings.send,timings.ssl,timings.wait,serverIPAddress,comment,time,request.queryString.name,response._error
0,,2019-10-08T18:30:17.008+03:00,GET,https://www.onread.com/,HTTP/1.1,980,0,,200,OK,HTTP/1.1,0,text/html; charset=UTF-8,,,485,9830,,,-1,76,-1,-1,0,-1,177,104.24.119.116,,254,,
1,,2019-10-08T18:30:17.266+03:00,POST,"https://t.sharethis.com/d/a.gif?cid=c010&dmn=www.onread.com&tt=t.dhj&dhjLcy=5114&lbl=pxcel&flbl=pxcel&ll=d&ver=0.308.14288&ell=d&cck=__stid&pn=%2F&qs=na&rdn=www.onread.com&rpn=%2F&rqs=na&cc=IL&cont=AS&ipaddr=&evid=dce_r2WAK6QfPqYiWR41&urls=!0!7458!b-12t,!0!7458!b-10l,!0!7459!b-10x,!0!7457!b-125,!1!5559!b-10w,!0!7457!b-126,!1!7225!b-102,!2!0!b-140,!2!0!b-12g,!2!0!b-10o,!2!0!b-12y,!2!0!b-12u&rnd=1570548617263&cid=c010&version=0.308.14288&cc=IL&cont=AS&repeat=0&htmLcy=109&sndBcn=1",HTTP/1.1,1000,0,,204,No Content,HTTP/1.1,0,,,,227,0,,,-1,0,-1,-1,0,-1,102,104.82.118.155,,104,value,
2,,2019-10-08T18:30:17.376+03:00,GET,https://www.onread.com/assets/3ed9eeed/css/bootstrap.css?v=1434471202,HTTP/1.1,916,0,,200,OK,HTTP/1.1,0,text/css,,,519,19958,,,-1,40,-1,-1,0,-1,113,104.24.119.116,,155,value,
3,,2019-10-08T18:30:17.380+03:00,GET,https://www.onread.com/font/monsterrat/montserrat.css?v=1465990458,HTTP/1.1,913,0,,200,OK,HTTP/1.1,0,text/css,,,514,253,,,-1,0,-1,-1,0,-1,113,104.24.119.116,,114,value,
4,,2019-10-08T18:30:17.575+03:00,GET,https://www.onread.com/css/forms.css?v=1467023433,HTTP/1.1,896,0,,200,OK,HTTP/1.1,0,text/css,,,517,1646,,,-1,0,-1,-1,0,-1,104,104.24.119.116,,105,value,
5,,2019-10-08T18:30:17.578+03:00,GET,https://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.css,HTTP/1.1,395,0,,200,OK,HTTP/1.1,0,text/css,,,477,8056,,,158,5,0,0,0,125,103,209.197.3.24,,268,,
6,,2019-10-08T18:30:17.579+03:00,GET,https://www.onread.com/css/icons.css?v=1465990458,HTTP/1.1,896,0,,200,OK,HTTP/1.1,0,text/css,,,516,1971,,,-1,0,-1,-1,0,-1,101,104.24.119.116,,103,value,
7,,2019-10-08T18:30:17.722+03:00,GET,https://www.onread.com/css/main.css?v=1485960792,HTTP/1.1,895,0,,200,OK,HTTP/1.1,0,text/css,,,518,18978,,,-1,5,-1,-1,0,-1,96,104.24.119.116,,103,value,
8,,2019-10-08T18:30:17.723+03:00,GET,https://www.onread.com/css/bootstrap.css?v=1465990458,HTTP/1.1,900,0,,200,OK,HTTP/1.1,0,text/css,,,517,4054,,,-1,0,-1,-1,0,-1,101,104.24.119.116,,103,value,
9,,2019-10-08T18:30:17.831+03:00,GET,https://www.onread.com/js/jquery.ui/jquery.ui.core.css?v=1465990458,HTTP/1.1,914,0,,200,OK,HTTP/1.1,0,text/css,,,514,545,,,-1,0,-1,-1,0,-1,89,104.24.119.116,,90,value,
10,,2019-10-08T18:30:17.832+03:00,GET,https://www.onread.com/js/jquery.ui/jquery.ui.datepicker.css?v=1465990458,HTTP/1.1,920,0,,200,OK,HTTP/1.1,0,text/css,,,516,807,,,-1,0,-1,-1,0,-1,94,104.24.119.116,,95,value,
11,,2019-10-08T18:30:17.925+03:00,GET,https://www.onread.com/js/mCustomScrollbar/jquery.mCustomScrollbar.css?v=1465990458,HTTP/1.1,930,0,,200,OK,HTTP/1.1,0,text/css,,,516,5421,,,-1,1,-1,-1,0,-1,97,104.24.119.116,,98,value,
12,,2019-10-08T18:30:17.932+03:00,GET,https://www.onread.com/js/noos-select/jquery.noos.select.css?v=1465990458,HTTP/1.1,920,0,,200,OK,HTTP/1.1,0,text/css,,,516,728,,,-1,0,-1,-1,0,-1,94,104.24.119.116,,95,value,
13,,2019-10-08T18:30:18.040+03:00,GET,https://www.onread.com/js/poshytip/tip-basic/tip-basic.css?v=1465990458,HTTP/1.1,918,0,,200,OK,HTTP/1.1,0,text/css,,,516,562,,,-1,0,-1,-1,0,-1,99,104.24.119.116,,100,value,
14,,2019-10-08T18:30:18.040+03:00,GET,https://www.onread.com/js/fancybox-2.1.5/jquery.fancybox.css?v=1465990458,HTTP/1.1,920,0,,200,OK,HTTP/1.1,0,text/css,,,516,1257,,,-1,0,-1,-1,0,-1,104,104.24.119.116,,105,value,
15,,2019-10-08T18:30:18.120+03:00,GET,https://www.onread.com/css/buttons.css?v=1465990458,HTTP/1.1,898,0,,200,OK,HTTP/1.1,0,text/css,,,518,1653,,,-1,0,-1,-1,0,-1,100,104.24.119.116,,101,value,
16,,2019-10-08T18:30:18.121+03:00,GET,https://ws.sharethis.com/button/buttons.js,HTTP/1.1,432,0,,304,Not Modified,HTTP/1.1,0,,,,472,0,,,-1,0,-1,-1,1,-1,90,13.224.132.26,,91,,
17,,2019-10-08T18:30:18.164+03:00,GET,https://www.onread.com/css/popup.css?v=1465990458,HTTP/1.1,896,0,,200,OK,HTTP/1.1,0,text/css,,,516,1402,,,-1,0,-1,-1,0,-1,100,104.24.119.116,,101,value,
18,,2019-10-08T18:30:18.164+03:00,GET,https://www.onread.com/assets/37e991fb/authchoice.css?v=1485418581,HTTP/1.1,913,0,,200,OK,HTTP/1.1,0,text/css,,,516,272,,,-1,6,-1,-1,0,-1,92,104.24.119.116,,100,value,
19,,2019-10-08T18:30:23.310+03:00,GET,https://www.onread.com/js/jquery.ui/jquery.mobile-1.4.5.css?v=1465990458,HTTP/1.1,919,0,,200,OK,HTTP/1.1,0,text/css,,,517,26000,,,-1,35,-1,-1,0,-1,117,104.24.119.116,,153,value,
20,,2019-10-08T18:30:14.762+03:00,CONNECT,https://map.go.affec.tv,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,,8522,0,0,100,0,-1,0,13.224.132.50,,8622,,Unable to connect to host
21,,2019-10-08T18:30:25.099+03:00,GET,https://www.onread.com/font/font-awesome/font-awesome.css?v=1465990458,HTTP/1.1,917,0,,200,OK,HTTP/1.1,0,text/css,,,515,6203,,,-1,0,-1,-1,0,-1,116,104.24.119.116,,116,value,
22,,2019-10-08T18:30:25.277+03:00,GET,https://www.onread.com/font/lato/lato.css?v=1465990458,HTTP/1.1,901,0,,200,OK,HTTP/1.1,0,text/css,,,516,240,,,-1,0,-1,-1,0,-1,107,104.24.119.116,,108,value,
23,,2019-10-08T18:30:25.401+03:00,GET,https://ssl.google-analytics.com/ga.js,HTTP/1.1,353,0,,200,OK,HTTP/1.1,0,text/javascript,,,541,17168,,,-1,20,-1,-1,1,-1,87,172.217.23.104,,109,,
24,,2019-10-08T18:30:25.475+03:00,GET,https://ws.sharethis.com/button/async-buttons.js,HTTP/1.1,404,0,,200,OK,HTTP/1.1,0,application/javascript,,,555,18855,,,-1,43,-1,-1,0,-1,89,13.224.132.26,,133,,
25,,2019-10-08T18:30:25.760+03:00,GET,https://counter.yadro.ru/hit?t44.6;r;s800*600*24;uhttps%3A//www.onread.com/;0.8360803335348423,HTTP/1.1,445,0,,302,Moved Temporarily,HTTP/1.1,0,text/html; charset=windows-1251,,https://counter.yadro.ru/p.gif,229,322,,,249,0,0,38,0,222,232,88.212.196.72,,521,value,
26,,2019-10-08T18:30:25.821+03:00,GET,https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=2&utmn=630994764&utmhn=www.onread.com&utmcs=UTF-8&utmsr=800x600&utmvp=779x600&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=OnRead.com%20-%20instant%20free%20e-book%20download.%20Read%20books%20online%20via%20this%20free%20e-book%20library.%20Become%20a%20literary%20critic%20and%20write%20your%20own%20review%20to%20any%20book.&utmhid=1082785327&utmr=-&utmp=%2F&utmht=1570548625816&utmac=UA-12428980-1&utmcc=__utma%3D195420018.63525779.1570548597.1570548597.1570548597.1%3B%2B__utmz%3D195420018.1570548597.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~,HTTP/1.1,1020,0,,200,OK,HTTP/1.1,0,image/gif,,,479,35,,,-1,0,-1,-1,0,-1,87,172.217.23.104,,89,value,
27,,2019-10-08T18:30:25.826+03:00,GET,https://ws.sharethis.com/button/css/buttons-secure.css,HTTP/1.1,425,0,,200,OK,HTTP/1.1,0,text/css,,,508,3851,,,-1,1,-1,-1,0,-1,90,13.224.132.26,,92,,
28,,2019-10-08T18:30:25.847+03:00,GET,https://count-server.sharethis.com/v2.0/get_counts?url=https%3A%2F%2Fwww.onread.com%2F&cb=stButtons.processCB&wd=true,HTTP/1.1,473,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,248,715,,,-1,0,-1,-1,0,-1,207,3.210.94.27,,207,value,
29,,2019-10-08T18:30:25.999+03:00,GET,https://counter.yadro.ru/p.gif,HTTP/1.1,381,0,,200,OK,HTTP/1.1,0,image/gif,,,278,43,,,-1,0,-1,-1,0,-1,138,88.212.196.72,,140,,
30,,2019-10-08T18:30:26.071+03:00,GET,https://apis.google.com/js/plusone.js,HTTP/1.1,541,0,,200,OK,HTTP/1.1,0,application/javascript; charset=utf-8,,,885,17039,,,219,45,0,0,0,182,128,216.58.207.78,,393,,
31,,2019-10-08T18:30:26.073+03:00,GET,https://connect.facebook.net/en_US/sdk.js,HTTP/1.1,356,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,804,1781,,,224,1,0,0,0,189,95,157.240.1.23,,322,,
32,,2019-10-08T18:30:26.084+03:00,GET,https://c.sharethis.mgr.consensu.org/portal.html,HTTP/1.1,516,0,,200,OK,HTTP/1.1,0,text/html; charset=utf-8,,,585,4765,,,287,5,0,0,0,261,88,13.225.249.87,,382,,
