,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.ssl,serverIPAddress,comment,time,response._error
0,har_a2,2019-12-13T17:05:54.948+02:00,POST,https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard,HTTP/1.1,value,463,1,,200,OK,HTTP/1.1,0,application/json; charset=utf-8,,,1130,45,,,-1,-1,-1,0,113,0,-1,216.58.210.13,,113,
1,har_a2,2019-12-13T17:05:55.397+02:00,GET,https://www.facebook.com/,HTTP/1.1,,487,0,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1536,32917,,,0,0,1060,0,356,51,1007,31.13.90.36,,1468,
2,har_a2,2019-12-13T17:05:56.183+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yB/l/0,cross/bkhLxLxktoq.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,27839,,,0,0,363,0,97,416,329,31.13.90.6,,877,
3,har_a2,2019-12-13T17:05:56.214+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yP/l/0,cross/I7MGeYV4AeN.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5466,,,0,0,387,0,175,33,353,31.13.90.6,,596,
4,har_a2,2019-12-13T17:05:56.217+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yD/l/0,cross/LfSfgoe0hpb.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,20313,,,0,0,394,0,252,338,369,31.13.90.6,,985,
5,har_a2,2019-12-13T17:05:56.222+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/Q_Qtc1cmjHk.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,6953,,,0,1,421,0,201,44,383,31.13.90.6,,667,
6,har_a2,2019-12-13T17:05:56.223+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/2W2WHyj3Dev.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5696,,,0,0,409,0,386,39,379,31.13.90.6,,834,
7,har_a2,2019-12-13T17:05:56.224+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yH/l/0,cross/1Oe4_bGMM7Z.css?_nc_x=Ij3Wp8lg5Kz",HTTP/1.1,value,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,15229,,,0,0,397,0,321,380,371,31.13.90.6,,1100,
8,har_a2,2019-12-13T17:05:56.243+02:00,GET,https://scontent.ftlv1-2.fna.fbcdn.net/v/t39.2365-6/32213527_1720875981299142_7601737152052854784_n.png?_nc_cat=1&_nc_ohc=lKy4l4ASH_sAQn7I8RDXmqMAK7IMNgWwDfW9hhaQaGZLWo8CRP159YCFA&_nc_ht=scontent.ftlv1-2.fna&oh=a643bbf49bcc45fbafc23315b21a80bc&oe=5E7AA9E8,HTTP/1.1,value,623,0,,200,OK,HTTP/1.1,0,image/png,,,504,1436,,,0,25,389,0,26,0,361,213.57.23.209,,442,
9,har_a2,2019-12-13T17:05:56.245+02:00,GET,https://scontent.ftlv1-2.fna.fbcdn.net/v/t39.2365-6/32220240_200651090730619_3989834943638274048_n.png?_nc_cat=1&_nc_ohc=xCzOXlmysUUAQnwuEJgO6jj0TIM3vYxmP5rRlwYZktMZSSRenKkgRSQqg&_nc_ht=scontent.ftlv1-2.fna&oh=f72f5009afe33b4de68701bc5293d0bb&oe=5E7A1536,HTTP/1.1,value,622,0,,200,OK,HTTP/1.1,0,image/png,,,505,2075,,,0,27,398,0,30,1,379,213.57.23.209,,458,
